PHLSLC,11
SLCPHL,11
JAXISP,11
LAXTPA,11
RNOBUR,9
MCOTUL,9
TULMCO,9
BURRNO,9
INDHOU,8
BURMDW,7
RSWHOU,7
SEABWI,7
MDWBUR,7
HOURSW,7
BWISEA,7
PHXBOI,2
BOIPHX,2
PHXLBB,2
TPAPDX,1
LAXMCO,1
AMAPHX,1
PDXTPA,1
